CO_CURSO,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79
7940,6,3,6,4,6,4,4,6,6,2,1
114946,6,1,4,4,4,4,4,1,4,4,4
12311,6,6,4,7,7,3,3,6,5,3,1
1115471,3,4,5,5,4,5,4,4,3,3,4
1190157,6,6,4,3,8,4,4,2,6,2,1
7942,5,2,5,7,4,2,4,5,4,6,2
1161357,6,2,6,6,8,4,6,6,6,1,1
20066,6,6,6,7,7,6,6,6,6,1,6
1328955,6,6,6,4,4,4,4,4,4,4,4
51220,6,3,5,4,2,4,4,4,5,3,1
75060,3,4,5,4,8,5,4,5,4,6,1
57792,6,6,6,6,6,6,6,6,6,1,1
1152630,3,5,6,7,5,5,5,3,5,4,3
68468,6,7,6,7,6,6,6,5,6,2,1
97992,6,6,6,6,8,6,6,6,6,6,1
10735,6,7,5,6,6,6,6,6,6,6,6
32885,4,1,5,7,6,2,2,5,2,3,1
1353192,6,6,6,6,6,6,6,6,6,1,1
1124348,5,7,7,7,4,5,5,6,6,1,2
1165118,8,8,6,6,8,6,6,6,6,4,1
114075,6,7,6,7,7,6,5,6,3,5,2
1446544,2,4,4,7,5,5,5,4,4,5,4
121028,6,6,6,6,6,6,6,6,6,1,1
5826,6,6,6,6,8,4,5,6,6,1,1
1382605,6,6,6,6,6,6,6,6,6,1,1
13714,5,5,5,5,5,5,5,5,5,5,5
12573,5,6,6,7,6,6,6,6,6,1,3
34213,3,1,5,3,3,2,3,6,6,2,1
20642,6,4,5,5,4,4,4,2,1,6,4
18147,5,6,5,6,6,6,6,6,6,1,1
63520,6,5,6,4,6,1,6,6,6,1,6
121376,2,6,6,3,6,5,3,6,4,5,5
1300030,6,1,4,1,1,4,1,6,5,6,6
95393,6,6,6,6,6,6,6,6,5,5,1
60302,7,7,4,7,7,6,6,6,6,1,8
1313521,6,6,6,7,8,4,5,6,5,1,8
1266535,8,8,6,8,8,6,5,6,6,8,1
54997,7,7,7,7,7,7,7,7,8,8,8
1888,6,6,6,6,6,6,6,6,6,4,1
1138345,3,4,4,7,7,4,5,5,3,5,6
121297,8,8,8,8,8,8,8,8,8,8,8
106072,6,6,6,6,8,6,6,6,6,5,5
1106428,5,7,5,7,6,4,5,6,8,2,1
1367868,6,6,6,6,7,6,6,6,6,6,8
1382605,6,6,6,7,8,6,6,6,6,1,1
59369,3,2,2,2,2,2,2,2,3,2,2
20088,6,6,6,6,6,6,6,6,6,1,1
1258046,6,6,6,6,1,6,6,6,6,1,1
32885,1,1,1,7,6,1,1,5,2,6,6
1352312,6,6,7,6,8,1,7,3,6,6,6
21151,5,5,5,4,6,6,6,4,6,3,1
100324,8,8,8,8,8,8,8,8,6,8,6
120991,4,2,3,7,3,3,5,6,3,3,2
5000478,6,5,6,7,7,6,5,2,4,5,5
96181,6,7,6,7,7,6,6,6,6,1,1
1465655,6,4,6,6,4,6,6,6,6,1,1
39685,4,4,7,5,5,5,5,3,4,6,1
54620,5,3,4,4,3,3,1,4,4,3,6
22789,6,6,6,6,6,6,6,6,6,1,1
1101544,6,4,6,7,6,3,2,6,2,6,1
88796,6,6,6,6,6,6,6,6,6,1,1
65471,6,6,6,7,6,6,6,2,1,6,6
116708,3,4,7,7,7,5,6,5,6,5,3
1365651,6,6,6,6,6,6,6,6,6,6,6
7136,6,5,6,7,6,6,6,4,3,1,1
1265027,8,7,6,8,8,4,6,6,6,1,8
108348,3,5,6,6,3,4,4,6,2,6,2
1279496,6,6,6,6,6,6,6,6,6,1,1
115084,2,2,6,6,3,6,4,6,3,6,2
46529,5,7,7,7,5,4,3,2,5,5,5
102094,6,7,7,7,7,7,7,7,7,7,7
1152596,6,2,2,2,2,2,1,3,5,2,1
99962,6,6,6,6,7,6,6,6,5,4,1
1363690,6,6,6,6,5,6,6,6,6,4,1
103332,1,4,3,4,4,3,3,4,4,4,3
121028,6,6,6,6,8,6,6,6,6,1,1
1454772,6,6,6,6,6,6,6,6,6,1,1
11221,6,6,5,7,6,5,5,6,6,1,1
10393,6,6,6,6,6,3,3,3,6,1,1
21125,1,1,1,6,1,1,1,6,1,6,6
99847,6,6,6,6,6,6,6,6,5,1,1
1187550,6,6,6,6,5,6,6,6,6,5,1
1501452,6,8,6,6,8,8,8,6,6,1,1
37267,7,7,7,7,7,7,7,7,7,7,6
11315,2,8,3,7,7,3,3,3,2,5,1
97990,6,7,5,5,4,5,6,6,3,4,3
1260005,6,6,6,6,6,6,6,6,6,1,8
103437,4,5,6,6,6,5,5,4,6,3,3
1379279,6,6,6,6,7,6,6,6,5,1,1
3394,3,6,6,6,6,5,3,6,6,6,1
100296,6,7,6,6,3,6,6,6,6,1,1
112676,3,7,4,7,4,5,4,5,4,3,1
13434,5,5,5,5,4,6,6,5,6,2,1
1423128,6,6,6,6,8,6,6,6,6,8,1
3136,1,6,5,7,6,3,4,6,4,4,1
3129,4,5,6,5,2,5,6,6,6,1,1
121026,3,3,4,3,7,5,4,4,4,4,4
97992,6,5,6,4,3,6,5,5,5,3,5
1292571,6,4,6,5,5,6,6,6,6,1,2
11230,1,2,4,5,2,2,4,1,2,6,6
1314232,4,4,4,4,8,4,4,4,3,6,6
11721,6,7,6,7,7,4,5,6,2,6,6
72673,6,6,6,6,6,6,6,6,6,1,1
100326,7,6,6,7,8,7,6,6,8,8,8
1170436,6,3,7,6,7,6,5,6,6,1,1
1465709,5,5,5,6,8,6,6,6,5,5,4
109886,6,6,6,6,6,6,5,6,5,5,3
1427489,6,7,5,8,8,8,7,7,6,7,7
119246,6,6,6,4,8,6,6,6,6,6,3
21561,6,6,6,6,6,6,6,6,6,6,6
108588,6,5,5,7,6,5,6,6,5,1,1
97982,6,6,6,7,7,5,5,5,6,3,4
111726,6,7,6,5,5,5,5,5,5,2,1
4912,6,7,7,7,5,3,5,6,3,4,1
107698,7,1,6,6,6,6,6,6,5,1,1
1116842,6,6,4,6,4,6,6,5,6,1,1
1205174,6,6,6,6,1,6,6,6,6,1,3
1322854,6,1,1,6,6,5,6,3,1,1,1
60682,6,1,3,4,6,1,1,6,1,6,1
1427688,1,6,6,6,6,6,6,6,6,6,6
1293155,8,8,5,8,8,5,5,5,5,8,1
119122,6,5,4,5,5,4,5,5,5,2,2
1068910,6,6,6,7,6,6,6,6,6,6,1
60078,6,6,7,4,7,6,5,3,6,3,1
97980,3,5,6,6,7,6,6,6,6,2,4
5000953,6,6,6,6,6,6,6,6,6,6,1
19303,6,6,3,7,6,4,5,6,6,1,1
101159,6,6,6,5,8,4,5,6,6,4,1
97980,6,6,6,7,1,6,6,6,6,1,1
1191218,5,5,5,5,4,5,5,4,3,4,6
1285867,6,6,6,6,1,6,6,6,6,1,1
111720,5,3,5,4,1,6,6,5,6,1,6
121297,6,7,6,6,8,7,5,6,6,1,8
49550,5,2,4,7,2,2,3,5,4,5,2
1258522,8,8,6,7,8,8,6,8,8,1,6
1304917,6,6,6,5,8,5,6,5,5,4,2
49315,6,6,6,6,6,6,6,6,6,1,1
10266,6,6,6,3,7,3,3,6,1,6,1
116640,5,6,6,6,7,5,6,5,6,1,1
1348218,6,6,6,6,7,6,6,6,6,1,1
1422072,6,6,6,7,8,6,6,6,6,1,1
1258522,6,6,6,6,6,6,6,6,6,1,1
15485,6,7,7,3,8,3,4,3,3,4,5
1170436,6,6,6,6,6,6,6,6,6,6,6
1170036,5,5,5,5,5,5,5,5,5,1,5
1165339,5,5,5,5,5,5,5,5,5,5,5
3484,6,7,6,6,6,6,5,6,6,1,1
73035,6,5,6,7,6,5,5,4,5,2,2
1597247,6,6,6,6,6,6,6,6,6,6,6
1190158,6,6,6,6,7,6,6,6,6,1,1
1342814,6,6,6,7,7,7,7,7,6,1,1
33011,1,3,6,5,7,3,4,6,5,3,2
121026,6,8,6,6,8,5,6,5,6,1,1
1468851,6,6,6,6,6,6,6,6,6,2,1
96134,6,6,6,6,6,6,6,6,5,6,6
1526170,6,6,6,6,6,6,6,6,3,6,3
121297,6,7,6,7,5,7,7,6,3,1,1
1258536,6,6,6,6,1,6,6,6,6,1,4
57016,6,4,6,3,5,6,4,6,5,5,2
102162,1,1,5,3,4,1,2,1,2,5,2
6396,4,1,6,2,2,6,6,1,4,5,1
97982,3,5,4,3,4,4,4,4,4,4,4
28951,6,6,6,6,6,5,4,6,5,5,6
85375,6,6,4,5,6,3,3,6,4,3,1
121297,6,6,6,6,6,6,6,6,6,6,6
14240,1,6,6,7,2,3,4,6,3,6,6
18730,2,2,2,2,2,2,3,3,4,3,3
51694,6,6,6,6,6,6,6,6,6,1,1
1322781,6,6,6,6,6,6,6,6,6,1,1
121028,6,3,5,8,8,4,5,5,4,5,1
1483881,6,6,5,5,7,5,2,5,5,1,1
1297385,6,4,6,6,6,5,5,6,3,6,5
107834,6,6,6,6,6,6,6,6,7,1,1
112522,6,4,4,4,4,6,5,4,5,5,5
100326,6,6,6,6,7,6,6,6,6,6,1
11989,3,3,3,2,1,4,4,5,3,2,4
5000307,5,5,4,3,6,3,3,5,3,2,1
1422072,2,2,3,8,8,5,4,5,3,5,2
15065,6,6,6,6,6,6,6,6,6,6,6
85738,6,6,6,2,4,6,6,4,6,1,2
1382605,6,6,6,6,6,6,6,6,6,6,6
1183432,6,5,5,6,6,4,5,3,4,4,4
24024,6,2,3,6,8,3,2,1,4,6,6
97982,5,5,5,5,5,5,5,5,5,5,1
100315,6,4,6,1,1,4,2,6,6,4,6
1283220,6,6,6,6,6,6,6,6,6,3,1
7516,6,6,6,7,6,6,6,6,6,4,6
41300,6,6,6,5,6,5,5,6,5,5,1
148,1,5,6,7,4,5,5,6,5,1,1
67159,6,5,6,6,5,5,6,5,6,5,6
26228,6,3,5,6,7,5,6,6,1,5,6
69762,6,7,6,6,6,6,6,6,6,5,1
1103648,7,7,7,7,7,7,7,7,7,7,7
19531,6,6,3,3,1,4,5,6,6,5,6
100326,6,6,6,1,8,8,8,6,6,1,6
118598,5,5,4,4,7,5,5,5,5,1,1
21338,5,5,5,5,5,5,5,5,5,5,5
1427325,6,6,6,6,6,6,6,6,6,1,1
68048,5,6,5,6,6,5,5,6,3,4,1
104530,6,4,6,4,4,6,6,4,5,1,1
1108247,6,6,6,7,6,6,6,6,6,2,1
1487589,6,6,6,6,6,6,6,6,6,6,6
1190048,8,7,6,7,7,5,6,5,4,1,3
48793,6,6,6,6,6,6,6,6,6,1,7
105682,6,6,6,6,6,6,6,6,6,6,6
4280,6,6,6,6,6,6,6,6,6,1,1
8295,6,5,5,5,5,4,5,5,5,5,1
1283876,6,6,6,6,6,6,6,6,6,1,1
1428297,7,1,6,7,7,7,4,6,6,6,1
54602,6,7,6,7,7,4,4,6,2,4,6
10792,6,6,6,6,8,6,3,6,6,6,1
18035,6,1,6,4,2,4,5,5,4,6,3
100311,6,6,6,6,8,6,6,6,6,1,1
121026,6,7,7,7,7,3,4,6,6,1,4
49540,6,6,6,7,6,6,5,6,4,5,1
121093,8,8,4,8,6,8,8,8,8,8,4
99010,6,4,2,7,7,2,2,3,2,3,5
3940,6,6,6,6,6,6,6,6,2,4,1
1321295,6,6,5,5,7,6,6,5,6,6,1
18732,6,6,6,6,6,5,6,5,6,1,1
9732,4,5,4,5,5,4,5,5,6,5,6
121026,6,6,6,6,6,6,6,6,6,6,6
99310,6,6,6,6,6,6,6,6,5,2,1
86402,6,5,3,5,4,4,3,6,6,2,2
97992,6,5,6,5,8,6,4,6,5,1,1
5961,6,1,1,3,5,4,4,2,3,3,5
1304565,6,6,6,6,8,6,6,6,6,8,6
1330187,1,6,5,3,2,3,4,6,5,6,6
21233,6,6,6,6,6,6,6,6,6,1,1
5000883,6,4,5,7,7,5,4,6,5,4,1
6492,6,6,6,6,6,6,6,6,6,1,1
121026,6,5,5,5,8,6,6,6,6,2,4
81050,6,5,6,5,5,6,6,6,6,5,5
72197,6,6,6,6,6,6,6,6,6,1,6
1279540,6,5,4,4,8,5,4,1,4,3,4
13576,1,2,3,1,5,2,2,5,3,5,6
1387005,6,6,6,6,6,6,6,6,6,1,1
97980,6,4,1,1,8,3,3,4,3,5,4
10682,6,5,5,3,6,3,2,1,1,6,6
116840,3,3,6,6,7,3,3,6,4,5,5
119246,6,6,7,3,7,4,4,5,6,5,6
1342813,6,6,6,6,8,6,6,6,6,6,1
116378,6,5,3,1,1,3,3,6,4,6,6
1314232,8,6,6,6,7,6,6,6,6,1,1
859,6,6,6,6,6,6,6,6,6,1,4
18592,6,5,6,6,6,6,6,6,6,1,1
51048,3,3,6,6,6,6,6,6,6,6,6
19544,6,6,6,6,6,6,6,6,6,6,6
12829,3,5,6,6,6,6,5,5,3,6,6
100326,6,6,6,6,6,6,6,6,6,1,1
100324,6,5,5,5,6,5,5,6,5,6,5
1353175,6,6,6,5,6,5,5,6,6,1,1
6811,6,5,5,5,5,5,6,5,5,5,5
1180457,4,5,6,7,8,4,4,5,5,5,2
99008,6,6,6,7,7,6,6,6,6,1,1
121093,6,2,4,4,7,7,5,2,7,7,1
66897,2,6,2,5,6,5,5,6,4,5,5
1278988,5,6,6,3,8,6,5,6,4,6,1
19598,6,3,6,6,7,6,3,6,3,6,6
14220,2,3,6,6,6,6,6,4,6,1,4
5329,6,5,4,7,7,5,5,4,4,5,6
20986,6,3,6,6,8,2,6,6,6,1,1
1309173,6,5,5,5,6,6,6,6,6,1,1
121026,6,6,6,6,6,6,6,6,6,1,1
6096,6,5,6,5,5,6,6,6,5,2,1
8433,1,1,4,7,5,1,1,5,6,1,1
49725,6,6,6,3,6,4,6,6,1,6,6
121297,6,6,4,6,7,6,7,5,5,5,5
377,1,3,3,1,3,3,4,4,3,5,6
6730,6,7,6,7,7,6,6,6,6,1,3
97992,6,7,6,6,8,6,6,6,6,1,1
1190158,6,4,4,4,4,5,4,5,5,5,4
5000579,6,7,7,7,7,6,6,6,6,1,1
1283943,6,6,6,4,6,6,6,6,6,1,1
97980,6,1,4,4,1,5,5,4,5,5,6
99012,8,5,6,6,5,6,8,6,6,1,1
1103070,5,6,6,6,4,6,6,4,4,4,5
1279434,6,5,5,5,5,5,4,4,4,4,4
1382606,8,7,6,6,8,6,6,6,8,1,1
121297,6,6,6,6,8,6,6,6,6,6,1
1287372,6,6,6,6,7,6,6,6,6,6,1
963,6,6,6,7,7,6,6,6,4,1,1
16596,1,3,4,3,8,4,4,4,4,5,6
59360,6,2,3,3,8,4,4,3,5,4,4
19878,6,6,6,6,6,6,6,6,6,1,1
56194,5,5,5,5,5,4,5,6,5,2,2
1313169,6,6,6,6,6,6,6,6,6,1,1
103307,6,6,6,6,6,6,6,6,3,6,6
1205894,6,6,6,6,7,6,6,6,6,1,5
63070,6,6,6,6,6,6,6,6,6,2,2
97980,6,6,6,6,6,6,6,6,6,6,6
1427325,6,4,5,6,7,6,6,7,6,8,8
99340,6,6,5,7,7,6,6,4,6,4,5
99008,6,5,5,7,7,5,6,5,5,2,1
1188884,6,5,5,5,5,5,6,6,5,1,1
1385234,8,8,6,6,6,5,3,3,6,1,1
67979,6,6,6,6,6,6,6,6,6,4,1
16181,6,3,3,2,2,2,3,6,6,1,5
80293,6,6,6,6,6,6,6,6,6,1,1
87402,6,6,6,6,6,6,6,6,6,1,1
73115,6,4,6,4,6,3,4,5,6,1,1
1454728,7,8,5,7,7,5,5,5,4,4,5
94901,6,6,6,6,6,6,6,6,6,5,5
64748,6,6,6,6,6,6,6,6,6,1,1
1190204,6,6,6,8,8,5,6,6,6,1,3
1427735,6,6,8,8,6,6,6,6,6,8,8
1057086,6,2,6,7,7,7,6,7,5,6,5
10266,6,1,3,3,6,3,1,3,1,6,6
1481790,6,6,6,7,7,6,6,6,6,7,1
1151651,6,1,6,7,7,4,4,6,6,1,1
11600,6,6,6,6,6,6,6,6,6,6,6
106034,6,8,6,6,8,6,6,6,6,8,1
1304467,6,6,5,7,1,5,5,6,1,6,6
5718,6,6,6,7,6,6,6,6,6,1,1
1340998,6,6,6,6,1,6,6,6,6,6,4
97980,6,6,1,1,1,6,1,6,6,1,6
88923,6,6,6,6,6,6,6,6,6,6,6
110369,6,7,6,6,6,6,6,6,6,6,1
40657,4,5,3,5,4,4,5,2,5,4,4
1132199,6,5,6,6,6,5,6,6,5,4,6
95577,3,3,4,2,3,3,4,5,4,4,2
11663,3,5,5,6,6,6,4,6,6,3,1
96171,6,7,6,6,6,6,6,6,6,2,1
100296,7,7,7,7,7,7,7,7,7,7,7
111720,5,7,7,5,7,5,5,5,4,4,4
1205174,6,6,6,1,1,6,6,6,6,6,6
21151,6,6,6,6,6,6,6,4,5,2,1
1407462,6,6,6,6,7,6,6,6,6,1,1
47097,7,7,7,7,7,7,7,7,7,7,7
4313,6,1,6,7,4,3,3,5,6,3,4
121093,7,7,7,7,7,7,7,7,7,7,7
2015,6,7,6,6,6,6,6,6,6,6,6
122794,6,6,6,6,6,6,6,6,6,6,6
7300,6,7,7,7,4,4,4,4,3,2,1
19544,6,4,5,5,4,5,5,6,3,4,3
11158,2,3,1,3,2,3,3,2,1,5,6
97982,6,5,6,5,5,6,6,6,6,1,1
1364541,5,1,6,1,1,5,3,6,5,6,1
107014,6,6,5,5,3,5,5,6,6,1,1
13398,4,6,3,5,1,6,5,5,6,3,6
72557,3,3,3,3,3,3,3,3,3,3,3
1114748,6,2,5,5,5,6,5,5,5,5,4
4964,6,1,1,1,6,5,4,4,8,3,7
18596,6,5,6,5,6,6,6,6,6,1,1
1297373,6,6,6,7,7,4,4,4,6,1,1
1441341,6,6,6,6,1,6,6,6,6,7,7
82716,6,6,6,6,7,6,6,6,6,1,1
85588,1,3,5,4,8,5,4,5,4,5,3
100326,8,6,5,5,6,5,8,8,8,1,1
8141,6,1,3,1,1,4,3,1,1,6,6
1110415,1,3,3,2,3,1,4,1,6,3,6
19557,5,1,1,6,6,6,6,6,6,6,6
54304,6,6,6,6,6,6,6,6,6,1,1
121026,5,5,5,4,5,5,5,6,5,1,1
1190157,6,6,6,6,5,5,5,5,6,5,6
100326,5,5,5,8,5,8,5,5,6,1,1
19535,5,4,4,4,4,4,6,4,4,4,5
1130462,4,4,4,4,3,5,5,5,5,2,1
100296,4,5,5,5,4,5,5,6,5,1,1
1164293,6,6,5,5,8,5,5,5,5,5,1
2015,5,6,6,6,4,4,4,6,4,4,4
53367,6,6,6,6,6,6,6,6,6,6,1
1279262,6,6,6,7,7,6,6,6,6,1,1
89418,4,4,4,4,4,4,4,4,4,4,4
89289,7,5,7,7,7,5,5,5,5,4,6
83021,6,5,6,6,8,5,3,6,2,3,3
80284,6,6,6,6,6,4,4,6,4,5,2
52987,5,3,3,4,5,5,5,5,5,5,3
1364625,6,6,8,8,7,5,5,1,6,1,4
7940,1,1,1,1,1,1,1,1,1,1,1
1377508,6,6,6,6,7,5,6,6,6,1,1
1286760,5,6,6,6,5,6,4,6,6,1,1
1284950,6,2,5,5,4,6,4,2,5,1,1
5474,6,4,6,6,6,5,5,6,4,6,6
22018,6,6,6,6,6,6,6,6,6,1,1
17345,5,4,6,4,6,4,4,6,4,4,2
1268539,4,4,4,4,4,4,4,4,4,4,4
116680,6,4,6,4,6,3,3,6,4,6,6
57396,3,1,4,2,3,4,5,2,6,2,1
100324,5,3,5,5,6,4,4,6,5,2,1
94901,6,6,6,6,7,6,6,6,6,1,1
16595,3,6,6,6,6,6,6,6,6,5,5
5001395,6,5,6,6,1,4,4,6,6,5,1
116504,6,6,6,8,8,6,6,5,6,8,3
21775,6,6,6,8,8,5,6,6,6,6,2
97980,2,1,2,1,1,5,5,5,6,6,6
1161357,6,6,6,6,7,5,5,6,6,1,1
1132199,6,4,6,4,7,8,8,6,6,1,1
1178366,6,7,7,7,7,6,6,7,6,8,1
1153682,8,8,8,8,8,8,8,8,8,8,8
111726,2,1,3,3,3,2,2,2,2,3,2
32885,6,3,4,7,6,4,4,6,6,4,5
89855,5,5,4,4,3,4,4,4,5,3,1
45157,4,4,5,5,1,5,4,4,3,5,1
112508,3,2,4,3,2,4,4,1,5,4,5
100326,5,5,6,5,5,5,5,3,4,5,8
8054,5,5,5,5,5,5,5,6,4,1,1
97327,6,5,5,5,8,6,6,1,5,8,6
308,4,4,3,4,6,4,4,3,4,6,1
97982,6,6,6,5,6,6,6,6,6,1,5
13703,6,7,5,7,7,2,2,6,6,1,1
1295340,6,6,5,6,6,6,5,6,4,4,1
1547967,4,7,4,3,3,5,4,4,5,5,2
40044,6,4,5,4,4,5,3,6,4,1,1
1342814,5,5,5,5,5,5,5,5,5,5,5
1287255,5,4,5,4,5,6,6,6,6,6,1
377,1,6,6,6,6,4,6,4,5,5,1
1483874,6,6,4,4,4,6,6,6,6,1,1
1483874,8,6,6,5,6,6,5,5,6,6,1
19924,6,7,6,7,6,5,5,6,6,6,1
72877,3,3,3,3,1,2,2,3,3,3,5
72673,6,5,4,6,6,4,4,6,4,4,1
111720,7,7,7,7,7,7,7,7,7,7,7
1170394,5,7,6,6,7,6,6,6,6,1,6
1124348,3,3,3,3,3,3,3,3,3,3,3
97980,6,5,1,2,1,5,5,6,4,4,1
97980,6,5,6,6,7,6,6,5,6,1,6
1466680,8,7,8,8,8,6,6,6,6,1,1
1205174,5,5,5,7,7,5,6,6,5,8,8
6492,6,6,6,6,6,6,6,5,6,1,1
107086,6,7,5,7,7,5,6,1,5,2,1
1190158,6,5,5,5,4,6,6,4,6,6,6
91260,6,6,6,6,7,4,4,6,5,5,6
69767,3,4,3,3,3,3,3,3,5,5,5
121297,8,8,6,7,6,6,6,4,6,1,8
5320,5,5,3,2,2,4,3,6,4,6,2
99008,5,6,6,2,1,6,6,6,6,4,1
1314140,8,5,6,6,8,5,4,6,6,2,1
9273,6,6,6,6,8,6,6,6,6,6,4
100326,6,6,6,6,6,6,6,6,6,1,1
123157,6,5,6,7,6,6,6,6,6,2,1
1427688,6,6,6,6,6,6,6,5,6,8,3
63070,6,6,6,7,7,7,6,6,5,4,6
1132448,6,6,6,6,6,6,6,6,6,1,1
1436,4,6,6,6,6,6,6,7,6,6,6
1427353,6,6,6,6,8,6,6,6,6,6,1
56750,6,6,6,6,6,6,6,6,6,1,5
63520,6,6,6,1,6,5,6,6,6,1,1
12699,4,2,2,4,6,5,5,5,4,6,4
8253,6,6,6,6,6,5,5,6,6,5,5
1280396,5,4,4,4,5,5,3,5,6,1,6
54549,6,6,6,3,6,6,5,6,6,5,1
1438525,6,6,6,6,8,8,6,6,6,1,1
963,6,6,5,4,1,4,3,3,2,6,1
95751,5,5,7,4,8,4,5,6,5,3,3
7272,6,6,6,6,6,6,6,6,6,6,6
1335537,6,6,6,6,6,6,6,6,6,1,1
1259295,6,6,6,6,6,6,6,6,6,2,2
1357714,5,5,5,5,5,5,5,5,5,4,5
1300301,7,7,7,7,7,6,6,7,6,2,2
110366,6,5,5,7,7,5,5,4,5,3,5
54446,6,5,5,3,1,4,5,6,1,6,6
1280158,6,5,4,7,5,5,4,5,3,3,1
5000376,2,4,4,7,7,3,6,6,1,2,6
64241,6,5,5,7,4,5,5,3,2,3,5
1284117,6,6,5,6,5,6,6,6,6,1,1
3658,6,6,6,6,6,6,6,6,6,6,6
1216229,2,6,2,6,6,1,2,6,6,2,1
1370417,6,5,4,5,5,5,5,6,5,4,5
97327,6,6,6,6,8,6,6,6,6,1,1
1441610,6,6,6,6,8,6,6,6,6,6,6
1116776,4,1,3,3,3,3,1,2,2,3,3
15457,6,6,6,6,8,5,5,5,6,5,8
1105114,6,4,6,6,6,3,4,6,6,1,8
501,1,2,4,1,1,2,2,4,2,5,5
101106,6,6,6,6,6,6,6,6,6,1,1
963,6,7,6,7,7,5,4,6,6,1,1
121093,6,2,6,7,2,6,1,3,6,2,6
19514,5,4,3,6,5,6,5,6,5,3,3
1205960,6,6,6,6,6,6,6,6,6,8,8
108740,5,2,6,1,5,5,3,6,6,1,1
20762,4,5,6,6,7,4,4,6,5,4,5
11989,4,4,4,2,2,3,3,2,3,6,4
10807,6,6,6,6,6,6,6,6,6,6,6
99008,6,6,6,6,8,6,6,6,6,1,1
1286760,8,6,6,6,8,6,6,6,6,3,5
1458011,6,6,6,6,6,6,6,3,4,1,1
121093,6,6,6,6,1,6,1,6,6,1,6
1185941,6,6,6,6,8,7,6,6,6,6,6
19598,3,5,4,5,6,5,4,5,5,5,1
67110,6,6,6,6,6,6,4,6,1,6,6
49636,6,5,5,3,6,6,6,6,4,1,1
99008,6,7,6,6,7,6,6,6,6,8,1
14363,4,4,4,5,6,5,5,5,5,5,6
97982,6,7,6,7,7,6,6,6,6,7,1
1131619,8,7,4,7,8,8,3,6,6,8,8
1303502,6,5,5,4,5,4,4,5,5,2,1
47882,6,7,6,6,6,6,6,4,3,2,3
14679,6,6,6,6,7,2,5,6,3,5,1
1306349,6,6,6,6,6,6,6,6,6,1,1
111720,5,5,4,5,4,5,5,5,6,5,5
1406584,8,8,6,6,7,6,6,6,1,6,1
121026,6,6,6,8,8,6,6,6,6,1,5
43489,5,7,5,5,7,7,7,6,6,1,6
1146518,6,6,6,1,6,3,4,6,6,1,1
1654,6,2,5,7,7,5,5,4,6,6,7
1258068,4,4,4,4,3,5,5,5,5,5,5
19763,6,6,6,6,6,6,6,6,6,1,1
97990,6,6,6,6,6,6,6,6,4,7,8
1354006,6,6,6,6,6,6,6,6,6,1,1
102322,6,6,6,6,7,6,6,6,6,6,6
1268059,6,4,5,4,2,6,6,6,6,1,2
104446,6,6,6,7,4,6,5,5,4,4,4
1441848,6,4,5,5,5,4,4,4,5,1,1
1420249,4,3,6,1,6,6,5,6,6,1,1
114403,6,6,7,8,7,6,4,6,4,8,6
1328956,4,4,4,4,4,4,4,4,4,4,4
1331891,6,5,6,6,8,6,6,6,6,6,5
32885,4,5,6,6,6,6,6,6,6,6,6
20925,3,4,6,1,6,6,5,6,6,1,4
10868,6,6,6,5,6,5,5,5,6,2,1
1372520,6,5,6,6,6,5,6,6,6,1,6
1483587,6,4,5,5,4,6,4,4,6,5,2
1304913,6,6,6,5,6,5,6,6,6,3,1
32252,6,5,6,6,5,5,6,6,5,4,2
1481776,8,7,6,7,7,6,6,6,8,1,1
1265024,8,8,8,8,8,8,8,8,8,8,8
111108,5,5,5,5,3,5,5,5,5,5,5
19999,6,6,6,6,6,6,6,6,6,6,6
120717,6,6,6,5,8,8,8,5,6,5,1
43489,6,6,5,7,7,6,6,6,1,6,6
1457367,6,6,6,6,6,6,6,6,6,1,1
1437336,4,4,6,6,7,3,3,6,3,3,1
1124348,5,5,7,5,7,5,5,5,5,1,2
1115471,6,6,7,6,7,7,5,3,6,6,6
108006,6,3,5,5,6,6,4,6,6,5,6
36260,6,6,6,6,8,6,6,6,6,1,1
22129,1,3,7,7,7,2,2,2,3,4,1
46807,6,1,3,7,3,3,2,6,4,2,5
82804,5,4,4,5,2,3,4,4,4,4,4
65717,6,6,6,6,6,5,6,6,6,1,1
1379814,1,3,1,5,2,2,2,3,4,7,4
2030,6,4,6,6,6,5,5,6,5,3,3
100880,6,5,5,4,3,5,5,6,4,5,4
10735,4,3,3,3,3,3,3,3,3,3,3
121026,6,6,3,7,8,4,5,6,6,1,1
1385234,8,6,6,6,6,6,6,6,6,1,1
121093,6,6,6,6,1,1,4,6,5,3,4
50274,3,3,3,3,3,2,4,6,5,3,1
1186911,6,6,6,6,6,6,6,6,6,1,1
1354465,6,6,6,6,6,6,6,6,6,6,6
24024,6,6,5,7,7,5,4,6,4,5,1
54620,4,3,5,3,2,4,4,2,4,4,4
51314,3,5,5,4,3,4,4,3,4,5,4
1404145,6,6,6,6,6,6,6,6,6,6,6
31573,4,4,4,4,3,4,4,3,3,4,4
89333,8,8,6,8,8,6,6,6,6,1,1
121093,6,6,6,6,7,6,6,6,8,1,3
111720,5,5,5,5,8,5,5,6,6,5,1
